player_name,height_wo_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,three_quarter_sprint,bench_press,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,year,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,war_total,position_C,position_C-PF,position_PF,position_PF-C,position_PF-SF,position_PG,position_PG-SG,position_SF,position_SF-PF,position_SF-SG,position_SG,position_SG-PG,position_SG-SF
Carsen Edwards,70.75,195.6,78.25,94.5,6.3,8.5,9.25,28.5,34.5,11.59,3.2,12.0,35,57.5,93.8,25.1,45.5,48.44,2.2,10.4,14.2,17.9,55,77,0.7140000000000001,79,191,0.414,49,144,0.34,0.4,2.6,23.0,1,1.37004,104.09200000000001,3.3,2017,0.9687191999999999,33.0,96.9139,91.7039,2.97266,158.781,1.45553,-0.169561,1.62509,0.19813499999999998,23.2571,-1.28819,1.48633,0.4,2.2,2.6,1.7714,1.0571,0.0857,10.2857,-0.27825348699999997,0,0,0,0,0,1,0,0,0,0,0,0,0
Bruno Fernando,80.75,233.2,88.25,109.0,5.25,9.5,10.0,29.0,35.0,12.19,3.23,11.0,30,53.9,108.9,23.1,58.1,61.62,8.9,24.7,6.9,20.5,70,95,0.737,117,201,0.5820000000000001,1,3,0.33299999999999996,6.0,1.0,46.6,1,2.43535,118.95700000000001,5.2,2018,0.39621893,34.0,95.6569,90.7713,3.01823,148.636,3.77414,0.361713,3.4124199999999996,4.47907,22.3667,1.6554099999999998,2.82366,1.5,5.0333,6.5333,0.7,0.3667,1.2333,10.2333,-0.5546333585,1,0,0,0,0,0,0,0,0,0,0,0,0
Shai Gilgeous-Alexander,76.5,180.0,83.5,104.0,3.0,9.0,9.0,,,,,,37,84.0,114.1,22.8,51.6,57.87,3.2,10.0,28.8,19.8,143,174,0.8220000000000001,160,320,0.5,23,57,0.40399999999999997,1.7,2.8,46.2,1,4.39339,125.11200000000001,2.0,2018,1.90907054,11.0,100.791,94.6415,4.06009,235.269,7.763780000000001,4.951280000000001,2.8125,8.11177,33.7297,5.06269,3.04908,0.8919,3.2432,4.1351,5.1081,1.6486,0.4865,14.3784,3.5199718710000005,0,0,0,0,0,1,0,0,0,0,0,0,0
Devon Hall,76.25,206.4,79.75,102.0,8.45,8.5,10.0,25.0,31.0,10.95,3.27,6.0,23,17.8,89.9,13.8,46.3,46.43,1.1,7.3,14.2,24.2,5,11,0.455,11,25,0.44,5,15,0.33299999999999996,0.5,2.5,27.5,1,-0.0247418,84.7232,3.0,2015,1.50009574,53.0,90.6235,88.1642,1.42892,37.7301,2.3195900000000003,-1.11635,3.43594,0.8221440000000001,10.6087,-2.87761,3.69975,0.087,0.6522,0.7391,0.7826,0.3913,0.0435,1.8261,-0.09914809599999999,0,0,0,0,0,0,0,0,0,0,1,0,0
Kevin Hervey,78.5,211.6,87.5,107.0,5.15,9.25,10.25,27.5,32.0,11.28,3.36,4.0,30,54.3,96.3,19.7,44.1,47.41,9.8,19.9,7.0,18.0,35,48,0.7290000000000001,47,95,0.495,29,110,0.264,1.4,1.6,23.4,1,0.802483,96.0552,3.9,2015,0.54760853,57.0,99.9477,102.024,1.9118,134.555,-0.6272770000000001,-0.0403494,-0.5869270000000001,-1.18344,21.7097,-0.0192021,-1.16424,1.9032,4.0645,5.9677,0.7419,0.6129,0.2581,7.0968,-0.276903498,0,0,1,0,0,0,0,0,0,0,0,0,0
Aaron Holiday,71.75,187.0,79.5,97.0,6.4,8.75,8.5,25.5,33.0,10.96,3.27,,32,78.2,94.5,20.4,46.2,50.03,2.0,7.8,21.1,24.8,64,88,0.727,75,196,0.38299999999999995,39,93,0.419,0.8,2.5,30.4,1,1.35505,99.4379,4.1,2016,1.3804522,23.0,106.87,100.412,3.09933,181.36599999999999,1.7257900000000002,0.364815,1.36097,0.679715,31.6562,-0.7258359999999999,1.40555,0.5938,2.4062,3.0,3.9688,1.4062,0.25,10.3438,1.6952612766666666,0,0,0,0,0,1,0,0,0,0,0,0,0
Kevin Huerter,78.25,194.0,79.5,101.5,8.6,8.25,8.5,31.0,38.0,10.89,3.09,9.0,32,74.1,110.7,16.4,54.3,55.37,2.7,16.0,17.9,16.8,20,28,0.7140000000000001,42,85,0.494,64,169,0.379,2.4,1.9,11.0,1,2.40856,110.35600000000001,2.4,2017,1.91312133,19.0,99.4954,95.2064,3.4681800000000003,185.235,6.7663899999999995,3.7941599999999998,2.9722299999999997,6.912839999999999,29.4242,4.2157599999999995,2.69708,0.6667,4.2727,4.9394,2.6667,0.9697,0.6970000000000001,9.302999999999999,1.5366823923333335,0,0,0,0,0,0,0,0,0,0,1,0,0
Justin Jackson,78.0,229.4,87.0,105.0,8.9,9.0,9.5,,,,,,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,4,-0.320775,-8.17549,0.0,2009,,,112.292,106.96600000000001,0.06697589999999999,0.10243900000000002,-1.14162,-0.670166,-0.47145600000000004,-5.17852,1.0,-2.88783,-2.29068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21688729699999998,0,0,1,0,0,0,0,0,0,0,0,0,0
Alize Johnson,79.25,216.6,80.75,103.0,8.1,8.5,9.75,25.0,31.0,11.83,3.38,8.0,32,74.8,112.6,26.7,54.7,57.67,12.8,29.7,14.0,17.4,107,158,0.677,127,240,0.529,40,102,0.392,0.7,1.2,46.2,3,3.8236,123.76700000000001,3.3,2017,0.82896226,50.0,101.79,101.965,2.8289,186.333,3.62282,3.82231,-0.199497,4.48716,30.2121,5.3924900000000004,-0.905332,3.3333,7.303,10.6364,1.9091,0.6061,0.1818,14.7576,0.301634059,0,0,1,0,0,0,0,0,0,0,0,0,0
George King,76.75,218.6,83.5,101.5,7.25,9.0,10.25,31.0,39.0,10.75,3.29,15.0,27,10.5,78.8,20.7,33.3,41.06,4.1,28.1,6.7,23.3,15,23,0.652,7,19,0.368,4,20,0.2,0.7,1.6,59.0,1,-0.0909951,82.8552,3.8,2014,0.41674168,59.0,96.8487,92.6626,0.697705,31.3855,-4.817819999999999,-5.49725,0.67943,-5.02908,5.4815,-5.17587,0.146794,0.1852,1.3333,1.5185,0.1852,0.1481,0.037000000000000005,1.5185,-0.058620269,0,0,0,0,0,0,0,0,0,1,0,0,0
Kevin Knox,79.75,212.6,83.75,108.0,4.95,8.75,9.25,,,,,,37,80.7,107.0,23.0,51.1,55.69,3.3,14.5,8.7,17.5,127,164,0.774,140,274,0.511,57,167,0.341,1.0,1.5,37.2,1,3.3702300000000003,117.546,2.7,2018,0.62351453,9.0,101.745,95.5374,3.79711,216.896,3.71728,2.71713,1.00016,4.20605,32.3784,3.05329,1.15276,0.8919,4.5135,5.4054,1.4324,0.8378,0.2703,15.6216,-5.964008939,0,0,0,0,0,0,0,1,0,0,0,0,0
Caleb Martin,76.75,195.8,82.0,101.5,7.0,8.5,8.75,29.0,36.5,10.43,3.26,6.0,36,41.2,102.7,17.2,44.0,48.58,4.9,14.0,8.2,14.4,41,59,0.695,28,67,0.418,25,82,0.305,2.1,1.1,39.6,1,1.11576,104.927,2.7,2015,1.08324579,,101.866,95.647,1.81475,100.32,3.0782700000000003,2.06659,1.01168,3.30986,16.5833,1.97017,1.33968,0.7222,2.1389,2.8611,0.7222,0.3056,0.3333,4.7778,0.7913604274999999,0,0,0,0,0,0,0,0,0,1,0,0,0
Cody Martin,76.75,188.6,82.25,102.5,5.45,8.5,9.0,29.0,36.5,10.64,3.09,4.0,19,14.9,96.6,22.2,47.5,48.45,8.9,10.5,21.8,23.1,9,17,0.529,28,52,0.5379999999999999,0,7,0.0,2.9,2.6,28.8,1,0.779414,105.42,6.7,2015,1.27770745,36.0,99.4463,92.9989,1.33955,40.1655,4.33724,1.4818799999999999,2.8553599999999997,3.3533199999999996,11.3684,-0.0183298,3.37165,0.8947,1.1053,2.0,1.2105,0.4737,0.3158,3.4211,1.7710268679999999,0,0,0,0,0,0,0,0,0,0,0,0,1
Yante Maten,79.25,246.2,84.5,107.5,8.1,9.25,10.0,27.0,31.5,11.35,3.17,18.0,32,43.1,95.1,18.5,41.6,46.86,11.6,14.8,3.0,17.1,46,71,0.648,57,136,0.419,0,1,0.0,8.6,1.1,51.8,1,0.770267,97.8937,4.6,2015,0.26666667,,94.7689,90.2111,2.29343,115.021,2.11744,-2.1349099999999996,4.2523599999999995,1.03205,18.1875,-1.3691799999999998,2.40123,1.75,2.5,4.25,0.25,0.3125,1.4062,5.0,0.12306982699999999,0,0,0,1,0,0,0,0,0,0,0,0,0
Chimezie Metu,80.5,219.6,84.5,108.0,5.05,9.0,9.25,29.5,36.0,11.89,3.33,5.0,34,45.5,101.7,18.7,52.0,52.39,9.5,11.1,5.0,16.8,41,80,0.512,89,170,0.524,0,1,0.0,8.2,1.7,46.8,1,1.10009,104.374,5.4,2016,0.5,49.0,100.005,95.8989,2.08812,129.951,4.43244,0.0416969,4.39074,2.1581,18.4706,-0.626494,2.78459,1.5882,2.0294,3.6176,0.5294,0.5588,1.5882,6.4412,-0.3956950003333333,0,0,0,1,0,0,0,0,0,0,0,0,0
Shake Milton,76.5,207.2,84.75,99.5,6.8,8.75,9.5,30.0,33.0,11.07,3.25,2.0,30,81.7,119.0,15.0,58.6,60.29,1.1,8.9,14.0,18.8,37,51,0.725,61,115,0.53,52,122,0.426,1.0,1.5,21.5,1,3.08295,114.155,1.8,2016,1.78262564,54.0,100.473,99.2578,3.3665599999999998,151.80200000000002,3.6610199999999997,3.04846,0.6125659999999999,3.7121800000000005,32.6667,2.3757200000000003,1.33646,0.3,2.6667,2.9667,2.7333,0.8,0.2667,10.5,0.6209434386666667,0,0,0,0,0,0,0,0,0,0,0,1,0
Malik Newman,74.5,189.2,77.5,98.5,6.25,8.5,9.5,27.5,33.5,10.9,3.13,,29,64.5,100.0,21.8,49.8,52.09,1.1,9.9,14.4,17.5,46,67,0.687,50,123,0.40700000000000003,61,161,0.379,0.3,0.8,23.6,1,1.78103,105.574,2.2,2016,1.16663981,,108.50200000000001,104.48899999999999,2.34092,114.777,-0.7064090000000001,0.708325,-1.4147299999999998,-0.313915,27.6897,0.928783,-1.2427,0.2759,2.5172,2.7931,2.1724,0.3793,0.069,11.3448,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
Josh Okogie,75.0,210.8,84.0,102.0,5.2,9.0,9.75,33.0,42.0,11.08,3.04,12.0,36,77.4,103.4,26.6,48.1,54.55,5.2,13.5,12.3,14.6,177,237,0.747,163,350,0.466,26,70,0.371,2.5,2.4,56.4,1,3.07508,115.54299999999999,3.4,2017,0.79217721,20.0,96.3352,90.7576,4.10337,221.734,3.5194400000000003,0.833887,2.68555,4.90635,30.8378,2.22646,2.6798900000000003,1.4865,3.9459,5.4324,1.6486,1.2973,0.7297,16.1081,1.6207211736666667,0,0,0,0,0,0,0,0,0,0,1,0,0
Theo Pinson,77.0,211.2,82.75,103.5,7.35,9.0,9.0,27.0,34.0,11.53,3.22,7.0,24,19.7,102.5,16.0,41.9,44.42,8.1,17.6,19.4,20.3,11,18,0.611,18,42,0.429,7,26,0.26899999999999996,1.8,2.7,26.5,1,0.740204,102.411,2.9,2015,2.1766201,,95.7238,88.8362,1.67839,64.5333,7.403339999999999,3.39635,4.007,6.42478,12.5417,2.58296,3.84182,0.875,2.125,3.0,1.5417,0.5833,0.2083,2.8333,-0.05103112066666665,0,0,0,0,0,0,0,0,0,0,0,0,1
Jontay Porter,82.0,236.0,84.25,109.0,13.85,8.75,9.5,25.5,31.0,11.9,3.4,9.0,32,60.8,109.3,23.0,52.4,57.06,7.3,23.1,20.1,20.5,75,99,0.758,60,120,0.5,40,109,0.36700000000000005,7.1,2.0,43.2,1,2.67912,119.208,4.8,2018,1.17458481,,92.8776,88.1894,3.4804,190.17,9.57175,2.9022,6.66955,8.27618,24.4545,3.42596,4.850219999999999,1.5152,5.2727,6.7879,2.2424,0.8485,1.6667,9.8788,-0.11298297800000001,0,1,0,0,0,0,0,0,0,0,0,0,0
Jerome Robinson,76.0,188.4,79.25,98.0,6.05,9.0,10.0,,,,,,23,59.8,90.2,22.7,47.9,50.43,1.3,13.3,21.3,20.8,46,71,0.648,77,171,0.45,23,62,0.371,1.0,2.5,30.5,1,0.869216,94.4903,2.5,2016,1.14753788,13.0,104.825,100.71,3.28724,133.012,-0.535099,-2.0346599999999997,1.49956,-0.909075,33.4348,-1.7753400000000001,0.866268,0.3913,3.6522,4.0435,3.0435,1.3913,0.3043,11.6957,-0.29086841933333335,0,0,0,0,0,0,0,0,0,0,1,0,0
Collin Sexton,72.5,183.0,79.25,98.5,5.6,8.25,8.5,,,,,,33,68.6,109.6,32.5,49.8,56.66,4.0,9.7,27.8,16.2,196,252,0.778,152,307,0.495,44,131,0.336,0.3,1.6,57.5,1,4.79444,133.597,3.3,2018,1.29348259,8.0,104.48100000000001,97.6175,3.32044,155.892,4.54549,4.94131,-0.395826,5.8410400000000005,29.9394,5.21146,0.629587,1.0303,2.7273,3.7576,3.6061,0.8485,0.0909,19.1515,-2.5685585786666665,0,0,0,0,0,1,0,0,0,0,0,0,0
Landry Shamet,76.0,188.6,78.75,100.0,4.85,8.0,9.0,31.0,39.5,11.26,3.11,8.0,2,2.7,130.1,20.4,50.0,61.59,6.0,13.0,10.7,8.0,7,8,0.875,2,4,0.5,2,6,0.33299999999999996,3.6,6.5,80.0,1,2.71005,129.173,6.5,2016,2.0,26.0,79.2554,79.382,3.1825,9.96199,14.5015,6.914789999999999,7.58675,11.9487,18.5,4.00004,7.9487,1.0,2.0,3.0,1.0,2.0,0.5,8.5,1.6606270920000001,0,0,0,0,0,1,0,0,0,0,0,0,0
Zhaire Smith,74.75,198.6,81.75,100.0,6.05,8.75,8.25,33.0,41.5,11.02,3.05,10.0,37,70.5,124.3,18.6,58.5,61.51,9.1,11.2,12.1,12.6,91,127,0.7170000000000001,135,237,0.57,18,40,0.45,4.4,2.4,45.8,1,3.9774599999999998,128.07299999999998,2.5,2018,1.52383046,16.0,94.3872,88.7363,3.98587,205.196,10.0389,4.934069999999999,5.10478,9.49126,28.4054,5.56388,3.9273800000000003,2.1351,2.7568,4.8919,1.7297,1.1622,1.0270000000000001,11.2162,0.03434835850000001,0,0,0,0,0,0,0,0,0,1,0,0,0
Ray Spalding,81.0,215.4,88.75,109.0,5.55,9.25,9.0,26.0,32.0,11.48,3.34,12.0,34,47.7,107.7,17.3,59.0,58.63,11.0,20.8,7.2,22.2,42,77,0.545,79,131,0.603,0,3,0.0,5.0,2.0,57.5,2,1.4786299999999999,109.28299999999999,5.4,2017,0.62789591,56.0,91.76,84.8717,2.91503,145.716,6.94298,1.6907900000000002,5.252190000000001,5.1594,19.2059,1.1971100000000001,3.9622900000000003,1.9118,3.6176,5.5294,0.7941,0.6471,0.8529,5.8824,-0.1874137375,0,0,1,0,0,0,0,0,0,0,0,0,0
Omari Spellman,80.0,253.8,86.0,107.5,13.75,9.0,9.0,28.5,35.5,12.28,3.38,8.0,40,69.7,121.0,17.9,57.3,58.77,9.9,23.0,4.3,11.4,49,70,0.7,95,186,0.511,65,150,0.433,5.5,1.3,20.8,1,3.52411,123.896,3.3,2018,0.75,30.0,95.809,89.6669,3.8463199999999995,248.547,7.9585300000000005,4.14989,3.80864,6.6280399999999995,28.125,4.4070599999999995,2.22098,2.25,5.775,8.025,0.75,0.65,1.475,10.85,-0.5333182679999999,0,0,0,1,0,0,0,0,0,0,0,0,0
Khyri Thomas,74.5,198.8,82.5,101.0,6.4,8.75,9.25,30.0,35.0,10.96,3.18,14.0,34,45.2,103.0,18.1,53.7,53.86,5.1,16.4,12.8,17.8,25,48,0.521,59,119,0.496,23,55,0.418,0.5,2.9,27.6,1,1.11467,104.212,4.0,2016,1.24324578,38.0,97.9504,94.5208,2.22472,136.535,4.8051900000000005,1.41362,3.3915699999999998,4.12633,18.6176,1.14364,2.9826900000000003,0.8235,2.8529,3.6765,1.3529,0.9706,0.0882,6.2353,0.2521732236666666,0,0,0,0,0,0,0,0,0,0,1,0,0
Allonzo Trier,75.75,198.0,78.75,98.0,4.95,8.25,10.5,32.0,40.0,11.02,3.14,11.0,27,54.5,113.0,23.2,54.2,60.29,2.0,10.9,7.6,16.9,115,145,0.7929999999999999,82,152,0.539,40,110,0.364,0.8,1.1,55.3,1,3.34761,122.322,2.7,2016,0.57692506,,100.219,96.9332,3.0314,125.0,3.65625,3.3601300000000003,0.296119,4.55576,28.037,3.64186,0.9138930000000001,0.4444,2.8519,3.2963,1.1111,0.5185,0.2222,14.7778,-0.2855971035,0,0,0,0,0,0,0,0,0,0,1,0,0
Kenrich Williams,78.0,200.4,79.25,103.5,5.95,8.5,9.75,28.0,33.0,10.86,3.19,14.0,33,68.9,112.0,17.4,50.2,52.96,11.4,16.1,10.4,13.7,68,112,0.607,91,183,0.49700000000000005,11,31,0.355,3.6,2.0,52.3,2,2.50747,111.604,3.5,2015,1.27775241,,95.3688,92.059,3.4187800000000004,168.185,7.1511,3.42844,3.72266,6.53606,27.7879,3.8732800000000003,2.66278,2.8182,3.8788,6.697,1.3939,0.9091,0.9697,8.5758,1.7709414966666666,0,0,0,0,0,0,0,1,0,0,0,0,0
Trae Young,72.5,177.8,75.0,95.5,5.35,8.0,9.25,,,,,,32,87.5,112.1,38.4,51.9,58.62,1.3,9.9,48.3,20.0,236,274,0.861,143,290,0.493,118,327,0.361,0.7,2.5,44.4,1,7.067139999999999,145.644,2.0,2018,1.65865722,5.0,106.86399999999999,100.301,3.53946,216.69099999999997,9.94112,9.5331,0.408018,10.1526,35.4062,9.41387,0.738749,0.4375,3.4688,3.9062,8.6562,1.6875,0.25,27.375,4.990914645666667,0,0,0,0,0,1,0,0,0,0,0,0,0
Nickeil Alexander-Walker,76.25,203.8,81.5,102.0,5.9,8.5,8.75,,,,,,33,62.9,105.3,21.0,55.4,57.53,3.6,14.0,10.6,16.8,46,63,0.73,66,128,0.516,58,148,0.392,2.5,1.9,22.8,1,1.9781799999999998,110.098,2.3,2018,0.94225158,17.0,102.73299999999999,98.1121,2.7305599999999997,157.523,4.257709999999999,1.9669900000000002,2.29072,3.56881,25.4545,2.31487,1.25395,0.6970000000000001,3.1515,3.8485,1.4848,0.8485,0.5455,10.6667,0.47110272499999994,0,0,0,0,0,0,0,0,0,0,1,0,0
Bol Bol,84.75,208.0,91.0,115.5,7.1,9.25,9.5,,,,,,9,17.6,116.5,30.4,61.0,63.18,9.7,29.0,9.5,13.5,28,37,0.757,61,107,0.57,13,25,0.52,12.9,1.8,28.0,1,4.6705,132.491,2.2,2019,0.5,44.0,85.3312,82.4774,4.8726,68.8772,10.5008,3.0689,7.43187,12.2756,29.8889,8.26764,4.00801,2.3333,7.4444,9.7778,1.0,0.8889,2.7778,21.0,-0.20422765550000002,1,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Bone,73.5,179.0,75.25,95.0,5.0,7.5,9.25,36.0,42.5,9.97,3.08,7.0,23,36.1,95.4,22.7,41.5,45.47,1.4,8.0,30.5,17.5,30,39,0.769,47,118,0.39799999999999996,14,46,0.304,0.0,1.5,23.8,1,1.28696,105.89,2.6,2017,2.06253154,57.0,106.022,100.45200000000001,1.9336200000000001,71.6197,-0.35984099999999997,0.698829,-1.05867,0.986244,19.5652,1.1144100000000001,-0.128164,0.2609,1.4348,1.6957,2.8696,0.5217,0.0,7.2174,-0.41728737799999993,0,0,0,0,0,0,0,0,0,0,1,0,0
Ky Bowman,73.0,181.2,79.0,98.0,4.9,8.25,9.0,27.5,33.0,11.11,3.26,4.0,32,71.9,104.5,24.7,58.8,60.9,3.1,16.6,20.6,22.6,74,104,0.7120000000000001,98,187,0.524,62,138,0.449,0.5,2.2,32.0,1,2.7177599999999997,114.176,3.4,2017,0.98926435,,107.15700000000001,100.354,2.85112,177.00900000000001,3.37269,2.47975,0.8929379999999999,3.70595,28.75,2.9621299999999997,0.743818,0.7812,4.0625,4.8438,2.875,1.1562,0.125,14.25,-0.898770513,0,0,0,0,0,1,0,0,0,0,0,0,0
Ignas Brazdeikis,77.75,220.8,81.25,102.0,6.0,8.75,9.5,31.0,36.5,11.06,3.36,13.0,37,74.1,110.7,24.6,53.1,57.29,4.6,16.1,6.1,10.5,116,150,0.773,132,264,0.5,56,143,0.392,1.7,1.5,36.9,1,3.8246,124.633,2.9,2019,0.6739061,47.0,90.4089,86.1134,4.45936,201.859,6.1169400000000005,3.37709,2.73984,7.73786,29.6486,4.64768,3.09017,1.1622,4.2703,5.4324,0.8378,0.7027,0.4865,14.8108,-0.1209528185,0,0,0,0,0,0,0,1,0,0,0,0,0
Moses Brown,85.25,237.2,88.75,113.0,7.8,9.5,10.25,27.0,31.0,11.95,3.51,,32,55.9,103.7,21.3,60.7,55.58,15.7,21.1,2.4,16.6,45,128,0.35200000000000004,133,219,0.607,0,0,0.0,8.8,1.4,58.4,1,1.69954,108.714,4.0,2019,0.18364679999999997,,98.6786,94.9939,2.75569,182.479,2.7340299999999997,-0.0157517,2.74978,2.58318,23.3125,1.26579,1.3174,3.375,4.9375,8.3125,0.2812,0.5938,1.9375,9.7188,-0.03768824700000001,1,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Clarke,79.25,207.2,80.25,102.0,4.9,8.25,9.5,34.0,40.5,10.61,3.15,10.0,28,59.3,117.1,17.6,62.5,61.93,9.8,16.7,13.6,14.5,50,88,0.568,96,150,0.64,1,6,0.16699999999999998,5.9,1.8,56.4,1,2.21042,113.818,2.9,2016,1.3000746,21.0,102.181,100.88,2.3105599999999997,137.088,5.52372,1.392,4.13173,5.787030000000001,23.8214,3.6781300000000003,2.1089,2.1429,3.5357,5.6786,1.3929,0.75,1.3214,8.75,2.3448034635,0,0,0,0,0,0,0,1,0,0,0,0,0
Nicolas Claxton,82.0,216.6,86.5,110.0,4.5,9.25,9.5,31.5,36.5,11.26,3.36,8.0,33,36.2,100.4,17.0,49.0,50.44,13.0,16.3,2.6,17.7,34,65,0.523,36,76,0.474,8,22,0.364,9.4,0.6,66.3,1,0.629491,99.9782,4.8,2018,0.24996562,31.0,97.3348,91.9679,1.8828900000000002,99.0237,3.9159599999999997,-0.886036,4.802,2.3661,14.697000000000001,-0.741328,3.10743,1.6667,2.2424,3.9091,0.1818,0.1515,1.2727,3.9394,1.4801455785000002,1,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Cook,79.25,245.4,84.5,106.5,6.1,9.5,10.75,27.5,32.0,11.32,3.28,11.0,27,47.5,99.7,24.8,55.8,57.28,8.7,14.3,7.9,21.7,73,122,0.598,126,223,0.565,2,8,0.25,1.7,1.6,52.8,1,2.0137,111.369,4.0,2017,0.40001663,,105.154,100.273,2.36183,124.383,-0.179823,-0.21560700000000002,0.0357836,-0.358615,24.5185,0.21854400000000002,-0.577159,1.963,3.3333,5.2963,0.963,0.7037,0.4074,12.2593,-0.503856232,0,0,1,0,0,0,0,0,0,0,0,0,0
Jarrett Culver,77.25,194.2,81.5,100.5,5.0,8.25,8.5,,,,,,37,65.6,109.6,21.3,53.9,55.92,4.8,16.1,12.9,15.8,70,108,0.648,89,174,0.511,55,144,0.382,3.2,2.5,34.0,1,2.6966200000000002,117.04700000000001,3.1,2018,1.12500829,6.0,92.626,87.0805,3.8598800000000004,204.225,7.27985,3.12513,4.154719999999999,7.52624,26.4324,3.9356400000000002,3.5906,1.0541,3.7027,4.7568,1.7027,1.1081,0.7027,11.1622,-0.595592759,0,0,0,0,0,0,0,0,0,0,1,0,0
Terence Davis,75.0,192.4,80.75,101.0,4.1,9.25,10.75,29.5,34.0,10.69,3.28,13.0,19,10.2,95.1,16.1,48.3,46.12,4.8,10.0,8.8,13.4,7,19,0.368,10,19,0.526,3,11,0.273,1.7,3.0,63.3,1,0.180997,94.5149,7.0,2016,1.199848,,101.163,98.9654,0.718305,25.8565,0.456218,-0.39652800000000005,0.8527459999999999,-1.0152299999999999,6.9474,-2.61878,1.60356,0.3158,0.6316,0.9474,0.3158,0.3684,0.1053,1.8947,1.6480654135000001,0,0,0,0,0,0,0,0,0,0,1,0,0
Luguentz Dort,74.75,222.2,80.5,99.5,5.0,8.5,9.0,32.5,38.0,10.79,3.22,14.0,34,77.8,98.9,27.1,46.7,51.77,4.5,10.0,15.0,18.7,145,207,0.7,120,254,0.47200000000000003,54,176,0.307,0.8,2.7,48.1,1,2.4587,110.24,3.8,2019,0.79796002,,100.209,97.309,3.46962,212.483,2.59497,1.7300900000000001,0.864884,2.32675,31.5588,1.21371,1.11304,1.2941,2.9706,4.2647,2.3235,1.5294,0.2059,16.0882,2.8276458515,0,0,0,0,0,1,0,0,0,0,0,0,0
Devon Dotson,72.0,178.6,75.25,95.5,5.9,8.25,9.5,30.0,38.5,10.63,3.04,7.0,36,80.2,111.2,19.8,53.6,58.96,2.2,9.9,19.7,19.8,115,147,0.782,114,214,0.5329999999999999,33,91,0.363,0.5,2.4,48.2,1,3.49249,118.83,3.1,2019,1.56791115,,100.365,92.956,4.06367,214.076,5.86972,3.62817,2.24155,5.06234,32.4167,2.1124400000000003,2.9499,0.6111,3.0556,3.6667,3.5278,1.3611,0.1389,12.2778,0.42408610799999996,0,0,0,0,0,1,0,0,0,0,0,0,0
Tacko Fall,89.25,288.8,98.25,122.5,6.8,10.5,10.5,22.0,26.5,13.01,3.78,8.0,30,43.7,109.7,19.2,75.0,72.36,11.8,23.2,4.6,28.0,29,52,0.5579999999999999,96,128,0.75,0,0,0.0,12.8,0.3,40.6,1,1.4456799999999999,110.781,5.7,2016,0.20406539,,95.4864,94.6746,2.08035,129.953,4.69254,-1.47691,6.16945,4.90773,17.6333,0.6453180000000001,4.26241,1.8,4.0667,5.8667,0.3333,0.1,2.3333,7.3667,0.2681690035,1,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Gafford,81.25,237.6,86.5,110.0,5.9,9.25,9.25,32.5,36.5,11.61,3.25,5.0,35,55.8,115.9,23.8,60.5,59.43,11.2,20.0,6.0,11.0,85,161,0.528,164,271,0.605,0,0,0.0,11.5,1.4,59.4,1,3.10527,127.52,5.8,2018,0.6486614,38.0,99.7084,94.1192,2.73771,183.187,7.686310000000001,2.60176,5.0845400000000005,5.87864,22.5714,3.5763800000000003,2.30227,2.1714,4.0,6.1714,0.6857,0.5429,2.1714,11.8,1.703272778,0,0,1,0,0,0,0,0,0,0,0,0,0
Darius Garland,,,,,,,,,,,,,5,10.8,110.1,26.9,63.9,65.75,1.6,13.7,25.7,23.2,12,16,0.75,18,31,0.581,11,23,0.478,1.5,1.7,29.6,1,2.88604,117.376,2.0,2019,0.86666663,5.0,105.12200000000001,104.27799999999999,2.42904,24.6937,2.89816,2.8296099999999997,0.0685464,4.60109,27.8,3.46734,1.13375,0.4,3.4,3.8,2.6,0.8,0.4,16.2,-1.1148825624999998,0,0,0,0,0,1,0,0,0,0,0,0,0
Kyle Guy,72.75,167.8,76.5,95.5,5.7,8.0,8.75,30.5,36.5,10.48,3.27,4.0,34,45.9,114.8,20.7,56.3,57.76,1.0,10.4,15.2,10.6,25,35,0.7140000000000001,39,102,0.382,51,103,0.495,0.2,1.4,17.1,1,2.25342,122.271,2.3,2017,2.14297278,55.0,96.5561,89.7835,2.4965,93.0165,5.10123,3.81955,1.28168,6.9520100000000005,18.6471,4.44269,2.50932,0.1471,1.5294,1.6765,1.3235,0.3824,0.0294,7.5294,-0.154125203,0,0,0,0,0,0,0,0,0,0,1,0,0
